pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
7373,nathansobo,Employees,kevinsawicki,Employees,No
7368,amayer5125,Volunteers,kevinsawicki,Employees,No
7360,izuzak,Employees,kevinsawicki,Employees,No
7351,mnquintana,Volunteers,kevinsawicki,Employees,No
7350,nathansobo,Employees,nathansobo,Employees,Yes
7348,tony612,Volunteers,kevinsawicki,Employees,No
7341,as-cii,Employees,maxbrunsfeld,Employees,No
7338,simurai,Employees,kevinsawicki,Employees,No
7329,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7324,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
7320,as-cii,Employees,as-cii,Employees,Yes
7310,mnquintana,Volunteers,mnquintana,Volunteers,Yes
7294,aki77,Volunteers,maxbrunsfeld,Employees,No
7290,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
7284,mnquintana,Volunteers,mnquintana,Volunteers,Yes
7281,simurai,Employees,kevinsawicki,Employees,No
7258,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
7249,mnquintana,Volunteers,mnquintana,Volunteers,Yes
7243,mnquintana,Volunteers,mnquintana,Volunteers,Yes
7239,viddo,Volunteers,kevinsawicki,Employees,No
7237,ssorallen,Volunteers,kevinsawicki,Employees,No
7235,mnquintana,Volunteers,mnquintana,Volunteers,Yes
7234,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
7233,mnquintana,Volunteers,thedaniel,Volunteers,No
7225,lpommers,Volunteers,maxbrunsfeld,Employees,No
7222,herkyl,Volunteers,izuzak,Employees,No
7219,bolinfest,Volunteers,maxbrunsfeld,Employees,No
7218,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7200,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
7199,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7192,as-cii,Employees,maxbrunsfeld,Employees,No
7190,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
7179,rmartin,Volunteers,mnquintana,Volunteers,No
7176,mnquintana,Volunteers,kevinsawicki,Employees,No
7175,nikhilofthesouth,Volunteers,kevinsawicki,Employees,No
7173,nathansobo,Employees,izuzak,Employees,No
7172,nathansobo,Employees,nathansobo,Employees,Yes
7170,erfanio,Volunteers,kevinsawicki,Employees,No
7169,mnquintana,Volunteers,kevinsawicki,Employees,No
7158,50Wliu,Volunteers,kevinsawicki,Employees,No
7157,mnquintana,Volunteers,kevinsawicki,Employees,No
7150,thomasjo,Volunteers,kevinsawicki,Employees,No
7149,devoncarew,Volunteers,izuzak,Employees,No
7145,jessegrosjean,Volunteers,kevinsawicki,Employees,No
7130,nathansobo,Employees,nathansobo,Employees,Yes
7129,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
7127,as-cii,Employees,as-cii,Employees,Yes
7125,nathansobo,Employees,nathansobo,Employees,Yes
7123,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7119,verrazanof,Volunteers,kevinsawicki,Employees,No
7101,as-cii,Employees,nathansobo,Employees,No
7086,jlord,Volunteers,kevinsawicki,Employees,No
7084,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7074,mnquintana,Volunteers,kevinsawicki,Employees,No
7071,50Wliu,Volunteers,kevinsawicki,Employees,No
7067,ghost,Volunteers,kevinsawicki,Employees,No
7056,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7055,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7054,50Wliu,Volunteers,kevinsawicki,Employees,No
7053,nathansobo,Employees,nathansobo,Employees,Yes
7051,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7039,50Wliu,Volunteers,kevinsawicki,Employees,No
7036,lee-dohm,Employees,kevinsawicki,Employees,No
7023,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
7022,bolinfest,Volunteers,maxbrunsfeld,Employees,No
7021,kevinsawicki,Employees,kevinsawicki,Employees,Yes
7020,nathansobo,Employees,nathansobo,Employees,Yes
6998,benogle,Volunteers,benogle,Volunteers,Yes
6997,nathansobo,Employees,nathansobo,Employees,Yes
6996,mnquintana,Volunteers,mnquintana,Volunteers,Yes
6988,mnquintana,Volunteers,kevinsawicki,Employees,No
6987,nathansobo,Employees,kevinsawicki,Employees,No
6979,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6978,mostafaeweda,Volunteers,maxbrunsfeld,Employees,No
6977,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6961,mnquintana,Volunteers,kevinsawicki,Employees,No
6960,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6958,mnquintana,Volunteers,kevinsawicki,Employees,No
6942,mnquintana,Volunteers,mnquintana,Volunteers,Yes
6941,mnquintana,Volunteers,mnquintana,Volunteers,Yes
6919,mnquintana,Volunteers,kevinsawicki,Employees,No
6910,thomasjo,Volunteers,mnquintana,Volunteers,No
6907,mnquintana,Volunteers,mnquintana,Volunteers,Yes
6898,mnquintana,Volunteers,kevinsawicki,Employees,No
6894,50Wliu,Volunteers,kevinsawicki,Employees,No
6892,nathansobo,Employees,nathansobo,Employees,Yes
6888,mnquintana,Volunteers,kevinsawicki,Employees,No
6882,mnquintana,Volunteers,mnquintana,Volunteers,Yes
6879,nathansobo,Employees,nathansobo,Employees,Yes
6859,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6858,mostafaeweda,Volunteers,kevinsawicki,Employees,No
6849,50Wliu,Volunteers,kevinsawicki,Employees,No
6848,mnquintana,Volunteers,mnquintana,Volunteers,Yes
6847,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6832,mnquintana,Volunteers,kevinsawicki,Employees,No
6820,thomasjo,Volunteers,kevinsawicki,Employees,No
6813,mostafaeweda,Volunteers,maxbrunsfeld,Employees,No
6810,thomasjo,Volunteers,kevinsawicki,Employees,No
6808,svanharmelen,Volunteers,maxbrunsfeld,Employees,No
6789,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6785,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6777,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6776,jssln,Volunteers,jssln,Volunteers,Yes
6773,bolinfest,Volunteers,kevinsawicki,Employees,No
6764,mnquintana,Volunteers,kevinsawicki,Employees,No
6760,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6759,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6757,nathansobo,Employees,nathansobo,Employees,Yes
6755,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6750,izuzak,Employees,kevinsawicki,Employees,No
6747,jlord,Volunteers,jlord,Volunteers,Yes
6746,jlord,Volunteers,jlord,Volunteers,Yes
6745,jlord,Volunteers,jlord,Volunteers,Yes
6743,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6738,jhasse,Volunteers,kevinsawicki,Employees,No
6737,izuzak,Employees,kevinsawicki,Employees,No
6735,mnquintana,Volunteers,kevinsawicki,Employees,No
6733,as-cii,Employees,nathansobo,Employees,No
6710,benogle,Volunteers,benogle,Volunteers,Yes
6707,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6706,izuzak,Employees,kevinsawicki,Employees,No
6694,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6690,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6687,oclbdk,Volunteers,kevinsawicki,Employees,No
6684,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6672,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6658,jlord,Volunteers,jlord,Volunteers,Yes
6656,jgebhardt,Volunteers,kevinsawicki,Employees,No
6645,jlord,Volunteers,kevinsawicki,Employees,No
6640,izuzak,Employees,kevinsawicki,Employees,No
6631,mnquintana,Volunteers,mnquintana,Volunteers,Yes
6602,jlord,Volunteers,jlord,Volunteers,Yes
6582,jlord,Volunteers,jlord,Volunteers,Yes
6578,LEDfan,Volunteers,kevinsawicki,Employees,No
6575,lee-dohm,Employees,lee-dohm,Employees,Yes
6572,benogle,Volunteers,benogle,Volunteers,Yes
6570,jssln,Volunteers,kevinsawicki,Employees,No
6567,simurai,Employees,kevinsawicki,Employees,No
6566,as-cii,Employees,as-cii,Employees,Yes
6563,nathansobo,Employees,maxbrunsfeld,Employees,No
6558,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6550,mnquintana,Volunteers,izuzak,Employees,No
6547,mpkh,Volunteers,kevinsawicki,Employees,No
6546,as-cii,Employees,as-cii,Employees,Yes
6543,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6539,mnquintana,Volunteers,kevinsawicki,Employees,No
6527,mnquintana,Volunteers,mnquintana,Volunteers,Yes
6526,lee-dohm,Employees,kevinsawicki,Employees,No
6522,izuzak,Employees,izuzak,Employees,Yes
6510,izuzak,Employees,kevinsawicki,Employees,No
6502,mnquintana,Volunteers,kevinsawicki,Employees,No
6501,mnquintana,Volunteers,kevinsawicki,Employees,No
6499,pusateri,Volunteers,kevinsawicki,Employees,No
6497,bolinfest,Volunteers,thedaniel,Volunteers,No
6493,mnquintana,Volunteers,kevinsawicki,Employees,No
6492,mnquintana,Volunteers,kevinsawicki,Employees,No
6481,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6477,izuzak,Employees,kevinsawicki,Employees,No
6470,brettle,Volunteers,kevinsawicki,Employees,No
6459,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6457,mnquintana,Volunteers,kevinsawicki,Employees,No
6456,bolinfest,Volunteers,kevinsawicki,Employees,No
6450,as-cii,Employees,kevinsawicki,Employees,No
6449,nathansobo,Employees,nathansobo,Employees,Yes
6447,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6446,bolinfest,Volunteers,bolinfest,Volunteers,Yes
6433,vvakame,Volunteers,izuzak,Employees,No
6431,nathansobo,Employees,nathansobo,Employees,Yes
6429,ghost,Volunteers,mnquintana,Volunteers,No
6407,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6395,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6392,benogle,Volunteers,benogle,Volunteers,Yes
6385,as-cii,Employees,kevinsawicki,Employees,No
6383,mnquintana,Volunteers,kevinsawicki,Employees,No
6381,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6380,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6368,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6367,benogle,Volunteers,benogle,Volunteers,Yes
6365,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6364,benogle,Volunteers,benogle,Volunteers,Yes
6359,as-cii,Employees,kevinsawicki,Employees,No
6338,subesokun,Volunteers,izuzak,Employees,No
6333,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6323,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6313,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6297,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6295,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6294,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6292,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6291,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6281,izuzak,Employees,kevinsawicki,Employees,No
6275,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6273,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6272,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6248,as-cii,Employees,kevinsawicki,Employees,No
6246,jussi-kalliokoski,Volunteers,kevinsawicki,Employees,No
6242,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6240,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6239,as-cii,Employees,as-cii,Employees,Yes
6230,mnquintana,Volunteers,kevinsawicki,Employees,No
6225,lee-dohm,Employees,kevinsawicki,Employees,No
6220,as-cii,Employees,nathansobo,Employees,No
6208,jlord,Volunteers,jlord,Volunteers,Yes
6206,mertkahyaoglu,Volunteers,kevinsawicki,Employees,No
6205,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6202,jessegrosjean,Volunteers,izuzak,Employees,No
6200,mertkahyaoglu,Volunteers,benogle,Volunteers,No
6199,zcbenz,Employees,kevinsawicki,Employees,No
6197,benogle,Volunteers,benogle,Volunteers,Yes
6175,jlord,Volunteers,jlord,Volunteers,Yes
6174,jlord,Volunteers,jlord,Volunteers,Yes
6173,benogle,Volunteers,benogle,Volunteers,Yes
6167,jessegrosjean,Volunteers,as-cii,Employees,No
6166,jlord,Volunteers,jlord,Volunteers,Yes
6138,jlord,Volunteers,jlord,Volunteers,Yes
6137,jlord,Volunteers,jlord,Volunteers,Yes
6132,jlord,Volunteers,jlord,Volunteers,Yes
6131,jlord,Volunteers,jlord,Volunteers,Yes
6127,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
6115,lukecaputo,Volunteers,kevinsawicki,Employees,No
6114,nathansobo,Employees,nathansobo,Employees,Yes
6112,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6109,mnquintana,Volunteers,kevinsawicki,Employees,No
6103,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6098,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6085,jlord,Volunteers,jlord,Volunteers,Yes
6078,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6077,bolinfest,Volunteers,kevinsawicki,Employees,No
6072,jlord,Volunteers,jlord,Volunteers,Yes
6047,postcasio,Volunteers,kevinsawicki,Employees,No
6041,nathansobo,Employees,nathansobo,Employees,Yes
6040,nathansobo,Employees,nathansobo,Employees,Yes
6038,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6030,as-cii,Employees,nathansobo,Employees,No
6027,zcbenz,Employees,zcbenz,Employees,Yes
6026,jlord,Volunteers,jlord,Volunteers,Yes
6016,basarat,Volunteers,as-cii,Employees,No
6015,thedaniel,Volunteers,thedaniel,Volunteers,Yes
6011,kevinsawicki,Employees,kevinsawicki,Employees,Yes
6010,as-cii,Employees,nathansobo,Employees,No
6007,octref,Volunteers,kevinsawicki,Employees,No
6005,vegar,Volunteers,izuzak,Employees,No
5994,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5993,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5969,mnquintana,Volunteers,kevinsawicki,Employees,No
5961,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5960,Bjoernsen,Volunteers,kevinsawicki,Employees,No
5959,as-cii,Employees,nathansobo,Employees,No
5951,as-cii,Employees,nathansobo,Employees,No
5949,nathansobo,Employees,nathansobo,Employees,Yes
5944,bolinfest,Volunteers,nathansobo,Employees,No
5942,schacon,Volunteers,thedaniel,Volunteers,No
5936,as-cii,Employees,nathansobo,Employees,No
5926,jlord,Volunteers,jlord,Volunteers,Yes
5904,as-cii,Employees,nathansobo,Employees,No
5902,liuxiong332,Volunteers,maxbrunsfeld,Employees,No
5898,basarat,Volunteers,kevinsawicki,Employees,No
5894,basarat,Volunteers,kevinsawicki,Employees,No
5878,zcbenz,Employees,zcbenz,Employees,Yes
5875,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5874,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5858,as-cii,Employees,nathansobo,Employees,No
5846,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5845,jlord,Volunteers,jlord,Volunteers,Yes
5843,as-cii,Employees,nathansobo,Employees,No
5839,mostafaeweda,Volunteers,nathansobo,Employees,No
5832,bolinfest,Volunteers,maxbrunsfeld,Employees,No
5828,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5824,benogle,Volunteers,benogle,Volunteers,Yes
5814,izuzak,Employees,nathansobo,Employees,No
5806,dsandstrom,Volunteers,nathansobo,Employees,No
5795,mostafaeweda,Volunteers,maxbrunsfeld,Employees,No
5787,mnquintana,Volunteers,kevinsawicki,Employees,No
5786,izuzak,Employees,nathansobo,Employees,No
5775,nathansobo,Employees,nathansobo,Employees,Yes
5768,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5762,as-cii,Employees,nathansobo,Employees,No
5759,as-cii,Employees,nathansobo,Employees,No
5753,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5750,jimgraham,Volunteers,kevinsawicki,Employees,No
5744,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5733,as-cii,Employees,nathansobo,Employees,No
5722,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5720,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5717,izuzak,Employees,izuzak,Employees,Yes
5714,as-cii,Employees,nathansobo,Employees,No
5708,bolinfest,Volunteers,kevinsawicki,Employees,No
5707,bolinfest,Volunteers,kevinsawicki,Employees,No
5704,brixen,Volunteers,benogle,Volunteers,No
5679,jbrains,Volunteers,kevinsawicki,Employees,No
5678,as-cii,Employees,nathansobo,Employees,No
5677,ghost,Volunteers,izuzak,Employees,No
5660,bolinfest,Volunteers,maxbrunsfeld,Employees,No
5643,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5641,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5628,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5624,nathansobo,Employees,nathansobo,Employees,Yes
5623,brendannee,Volunteers,kevinsawicki,Employees,No
5618,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5614,izuzak,Employees,kevinsawicki,Employees,No
5605,a-moses,Volunteers,kevinsawicki,Employees,No
5599,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5579,kittens,Volunteers,kevinsawicki,Employees,No
5573,postcasio,Volunteers,kevinsawicki,Employees,No
5567,as-cii,Employees,nathansobo,Employees,No
5558,jeremy-engel,Volunteers,izuzak,Employees,No
5540,bolinfest,Volunteers,kevinsawicki,Employees,No
5537,bolinfest,Volunteers,maxbrunsfeld,Employees,No
5535,bolinfest,Volunteers,maxbrunsfeld,Employees,No
5534,nathansobo,Employees,nathansobo,Employees,Yes
5528,vpeil,Volunteers,kevinsawicki,Employees,No
5526,bolinfest,Volunteers,kevinsawicki,Employees,No
5524,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5522,benogle,Volunteers,benogle,Volunteers,Yes
5519,nathansobo,Employees,nathansobo,Employees,Yes
5491,bolinfest,Volunteers,maxbrunsfeld,Employees,No
5489,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5487,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5475,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5452,outsideris,Volunteers,kevinsawicki,Employees,No
5448,izuzak,Employees,thedaniel,Volunteers,No
5440,50Wliu,Volunteers,kevinsawicki,Employees,No
5424,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5417,izuzak,Employees,kevinsawicki,Employees,No
5408,thedaniel,Volunteers,kevinsawicki,Employees,No
5405,eestrada,Volunteers,kevinsawicki,Employees,No
5404,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5403,eestrada,Volunteers,kevinsawicki,Employees,No
5399,eestrada,Volunteers,kevinsawicki,Employees,No
5392,eestrada,Volunteers,kevinsawicki,Employees,No
5385,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5382,zcbenz,Employees,zcbenz,Employees,Yes
5374,lee-dohm,Employees,benogle,Volunteers,No
5368,lee-dohm,Employees,kevinsawicki,Employees,No
5347,driskell,Volunteers,nathansobo,Employees,No
5346,lee-dohm,Employees,maxbrunsfeld,Employees,No
5342,paulcbetts,Volunteers,kevinsawicki,Employees,No
5335,xfq,Volunteers,kevinsawicki,Employees,No
5334,xfq,Volunteers,izuzak,Employees,No
5333,xfq,Volunteers,izuzak,Employees,No
5330,xfq,Volunteers,izuzak,Employees,No
5329,xfq,Volunteers,izuzak,Employees,No
5327,xfq,Volunteers,izuzak,Employees,No
5316,simurai,Employees,kevinsawicki,Employees,No
5314,eestrada,Volunteers,kevinsawicki,Employees,No
5305,mnquintana,Volunteers,kevinsawicki,Employees,No
5300,ghost,Volunteers,benogle,Volunteers,No
5299,bolinfest,Volunteers,kevinsawicki,Employees,No
5293,nathansobo,Employees,nathansobo,Employees,Yes
5282,zcbenz,Employees,zcbenz,Employees,Yes
5280,benogle,Volunteers,benogle,Volunteers,Yes
5279,paulcbetts,Volunteers,kevinsawicki,Employees,No
5278,adzenith,Volunteers,as-cii,Employees,No
5277,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5263,thedaniel,Volunteers,thedaniel,Volunteers,Yes
5240,mnquintana,Volunteers,thedaniel,Volunteers,No
5235,zcbenz,Employees,zcbenz,Employees,Yes
5228,benogle,Volunteers,benogle,Volunteers,Yes
5220,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5217,jssln,Volunteers,nathansobo,Employees,No
5201,wyand,Volunteers,kevinsawicki,Employees,No
5189,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5175,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5157,postcasio,Volunteers,benogle,Volunteers,No
5152,simurai,Employees,nathansobo,Employees,No
5143,avrahamruderman,Volunteers,benogle,Volunteers,No
5118,nullstyle,Volunteers,kevinsawicki,Employees,No
5117,rachelmyers,Volunteers,kevinsawicki,Employees,No
5114,benogle,Volunteers,benogle,Volunteers,Yes
5110,amayer5125,Volunteers,izuzak,Employees,No
5086,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5068,nathansobo,Employees,nathansobo,Employees,Yes
5066,adrianlee44,Volunteers,kevinsawicki,Employees,No
5060,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
5059,kevinsawicki,Employees,kevinsawicki,Employees,Yes
5051,tony612,Volunteers,kevinsawicki,Employees,No
5044,russlescai,Volunteers,kevinsawicki,Employees,No
5031,tony612,Volunteers,kevinsawicki,Employees,No
5017,nathansobo,Employees,nathansobo,Employees,Yes
5015,thedaniel,Volunteers,thedaniel,Volunteers,Yes
5013,kant,Volunteers,benogle,Volunteers,No
4979,DinisCruz,Volunteers,benogle,Volunteers,No
4973,lee-dohm,Employees,kevinsawicki,Employees,No
4971,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4955,nathansobo,Employees,nathansobo,Employees,Yes
4937,nathansobo,Employees,maxbrunsfeld,Employees,No
4930,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4911,postcasio,Volunteers,kevinsawicki,Employees,No
4907,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4906,benogle,Volunteers,benogle,Volunteers,Yes
4901,danfuzz,Volunteers,kevinsawicki,Employees,No
4890,SKAhack,Volunteers,nathansobo,Employees,No
4879,nathansobo,Employees,nathansobo,Employees,Yes
4877,lee-dohm,Employees,kevinsawicki,Employees,No
4858,lee-dohm,Employees,benogle,Volunteers,No
4836,lee-dohm,Employees,benogle,Volunteers,No
4827,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4812,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4807,simurai,Employees,kevinsawicki,Employees,No
4802,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4801,nathansobo,Employees,nathansobo,Employees,Yes
4606,nathansobo,Employees,nathansobo,Employees,Yes
4796,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4794,nathansobo,Employees,nathansobo,Employees,Yes
4779,ultramiraculous,Volunteers,maxbrunsfeld,Employees,No
4773,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4756,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4755,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4753,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4743,Kangaroopower,Volunteers,kevinsawicki,Employees,No
4734,KINFOO,Volunteers,kevinsawicki,Employees,No
4729,alexandershov,Volunteers,kevinsawicki,Employees,No
4719,coreylindsey,Volunteers,kevinsawicki,Employees,No
4698,benogle,Volunteers,benogle,Volunteers,Yes
4691,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4689,ebayer,Volunteers,benogle,Volunteers,No
4672,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4655,benogle,Volunteers,benogle,Volunteers,Yes
4652,benogle,Volunteers,benogle,Volunteers,Yes
4632,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4631,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4630,benogle,Volunteers,benogle,Volunteers,Yes
4592,zcbenz,Employees,kevinsawicki,Employees,No
4581,mnquintana,Volunteers,benogle,Volunteers,No
4566,maxbrunsfeld,Employees,nathansobo,Employees,No
4560,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4535,mark-hahn,Volunteers,benogle,Volunteers,No
4531,benogle,Volunteers,benogle,Volunteers,Yes
4478,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4457,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4455,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4454,andreicristianpetcu,Volunteers,kevinsawicki,Employees,No
4430,steelbrain,Volunteers,kevinsawicki,Employees,No
4414,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4413,benogle,Volunteers,benogle,Volunteers,Yes
4407,nathansobo,Employees,maxbrunsfeld,Employees,No
4406,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4405,ryanpcmcquen,Volunteers,benogle,Volunteers,No
4393,envygeeks,Volunteers,kevinsawicki,Employees,No
4390,benogle,Volunteers,benogle,Volunteers,Yes
4380,nathansobo,Employees,nathansobo,Employees,Yes
4365,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4340,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4337,pwagland,Volunteers,kevinsawicki,Employees,No
4328,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4325,nathansobo,Employees,nathansobo,Employees,Yes
4322,tsunamistate,Volunteers,kevinsawicki,Employees,No
4315,benogle,Volunteers,nathansobo,Employees,No
4309,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4307,benogle,Volunteers,benogle,Volunteers,Yes
4305,nathansobo,Employees,nathansobo,Employees,Yes
4288,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4286,m0x72,Volunteers,benogle,Volunteers,No
4264,benogle,Volunteers,benogle,Volunteers,Yes
4259,nathansobo,Employees,nathansobo,Employees,Yes
4258,nathansobo,Employees,nathansobo,Employees,Yes
4250,nathansobo,Employees,nathansobo,Employees,Yes
4248,benogle,Volunteers,benogle,Volunteers,Yes
4246,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4243,benogle,Volunteers,benogle,Volunteers,Yes
4240,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4239,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4233,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4231,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4225,benogle,Volunteers,benogle,Volunteers,Yes
4224,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4223,nathansobo,Employees,nathansobo,Employees,Yes
4219,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4216,benogle,Volunteers,benogle,Volunteers,Yes
4215,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4214,benogle,Volunteers,benogle,Volunteers,Yes
4211,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4209,stramel,Volunteers,kevinsawicki,Employees,No
4196,zcbenz,Employees,kevinsawicki,Employees,No
4194,benogle,Volunteers,benogle,Volunteers,Yes
4192,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4191,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4188,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
